"LLAVE_BUSQUEDA"¬"TWEET"¬"USUARIO_RT"¬"CONTEO"
"PETRO"¬"RT @bettycriticona: En el Consejo de Estado se realiza hoy audiencia de perdida de investidura contra Gustavo Petro por violacion art. 122.."¬" @bettycriticona"¬966
"PETRO"¬"RT @petrogustavo: Bien. Reconocer, siempre sera de personas decentes. De los 55.00 millones que costo la Cinemateca, 35.00 fueron finan.."¬" @petrogustavo"¬723
"PETRO"¬"RT @josetorohardy: ?Recuerdan el Petro? Ya paso a la historia sin ni siquiera haber nacido. No fue mas que un aborto de mentes calenturient.."¬" @josetorohardy"¬717
"PETRO"¬"RT @gotwall: Unico pais del mundo, con dos congresistas delinquiendo en video,  no de chisme ni fotomontaje..VIDEO Y CON AUDIOS..uno de.."¬" @gotwall"¬537
"PETRO"¬"RT @EIExpedienteCol: Dato: ?Perdera Petro su curul?El @consejodeestado fijo para el proximo 14 de junio, la audiencia de perdida de invest.."¬" @EIExpedienteCol"¬514
"PETRO"¬"RT @KstroJk: Que viva la bareta gritan los seguidores de @petrogustavo, era normal esperarse eso de toda esa mano de vagos que lo siguen ht.."¬" @KstroJk"¬434
"PETRO"¬"RT @YolandaRuizCe: Buen cruce de trinos. @EnriquePenalosa reconoce que proyecto de Cinemateca comenzo en administracion de @petrogustavo y.."¬" @YolandaRuizCe"¬423
"PETRO"¬"RT @LuisGam39242672: ULTIMO MINUTOEl senador GUSTAVO PETRO fue victima de un grave atentado ejecutado por las AGUILAS NEGRAS,  imagenes de.."¬" @LuisGam39242672"¬394
"PETRO"¬"RT @petrogustavo: Todos mis sobrinos son mujeres, y estan exiliadas en el Canada. Tuve un sobrino varon, pero murio a muy corta edad por un.."¬" @petrogustavo"¬370
"PETRO"¬"RT @CapitanSantiag0: Si las Aguilas Negras Realmente existen, Porque Solo @petrogustavo las Puede Ver? Sera que se la Fuma Verde?? https:/.."¬" @CapitanSantiag0"¬358
"PETRO"¬"RT @JuanAcevedoGar1: Sin descansar un dia sigo recordando al pais y al mismo @petrogustavo #LaBolsaDePetro la clase d hampon q es @CorteSup.."¬" @JuanAcevedoGar1"¬343
"PETRO"¬"RT @Heryrevi: El salario minimo no esta actualizado. Deberia ser de BS 168 mil. Este equivale a medio petro que es $ 30 multiplicado por BS.."¬" @Heryrevi"¬337
"PETRO"¬"RT @ReveladosCol: En sentencia de la @CorteSupremaJ aparece interceptacion ilegal en la que presuntamente se relaciona a @sergio_fajardo co.."¬" @ReveladosCol"¬320
"PETRO"¬"RT @charry_manager: ""El Ejercito de Colombia es de todos los Colombianos, no le pertenece a la derecha ni a la ultra derecha""@petrogustav.."¬" @charry_manager"¬310
"PETRO"¬"RT @PizarroMariaJo: Coincido y comparto plenamente la postura de @petrogustavo. Bajo todo concepto era preferible y necesario dejar las arm.."¬" @PizarroMariaJo"¬302
"PETRO"¬"RT @petrogustavo: Nadie debe recibir tratos crueles, humillantes o degradantes, ni torrura. Esa es la orden de la ConstitucionNi en el tr.."¬" @petrogustavo"¬299
"PETRO"¬"RT @GustavoBolivar: A esta hora instalamos el grupo @DefendamosPaz ""Defendamos la paz internal"" con @petrogustavo @IvanCepedaCast @AidaAvel.."¬" @GustavoBolivar"¬296
"PETRO"¬"RT @LuisLuperdomo: Prometo no olvidar senor de las bolsas inepto y corrupto PETRO CAERA TRES VECES por evasor por jardines que nunca constr.."¬" @LuisLuperdomo"¬291
"PETRO"¬"RT @EdoCote: A ver @petrogustavo, pase al tablero: Prueba de EFICIENCIA:Mocion de Censura a Min-Carrasquilla: Fallo Debate al Fiscal NH.."¬" @EdoCote"¬272
"PETRO"¬"RT @HenaoBernardo: ?Debe perder manana la curul el senador Gustavo Petro por decision del Consejo de Estado por no cancelacion multas distr.."¬" @HenaoBernardo"¬265
"PETRO"¬"RT @LuisLuperdomo: Prometo no olvidar senor de las bolsas inepto y corrupto PETRO EVASOR ,ASESINO ,senor de BASURAS Y CARROS CHATARRA SER M.."¬" @LuisLuperdomo"¬252
"PETRO"¬"RT @jbagbam74: A @petrogustavo no le gusta que revoquen a los magistrados. El prefiere que los quemen vivos. https://t.co/iExStMAjwi"¬" @jbagbam74"¬211
"PETRO"¬"RT @IrreverentesCol: Petro, en vez de sindicar miserablemente a campesinos y empresarios del sector azucarero, deberia concentrarse en acla.."¬" @IrreverentesCol"¬191
"PETRO"¬"RT @JuanAcevedoGar1: PROHIBIDO OLVIDAR A @petrogustavo #LaBolsaDePetro la clase d hampon q es @CorteSupremaJ @FiscaliaCol @PGN_COL q pasa@.."¬" @JuanAcevedoGar1"¬169
"PETRO"¬"RT @teoloax: De nuevo le hizo falta a @petrogustavo acentuar un dato escalofriante:90% de estos suicidios ocurren durante el periodo de f.."¬" @teoloax"¬166
"PETRO"¬"RT @DanielBejarano_: Y entonces andan bravos con Petro por hablar de azucar? https://t.co/gt6rvkzMMO"¬" @DanielBejarano_"¬163
"PETRO"¬"RT @rodrigoaguaclar: La izquierda se suicido por joder a Duque desgastaron su gente con marchas, paros X todo, y apoyaron a capa y espada a.."¬" @rodrigoaguaclar"¬161
"PETRO"¬"RT @LuisMaraiano: Diariamente .  el video que no puede salir de las redes. https://t.co/MvfhIfueau"¬" @LuisMaraiano"¬161
"PETRO"¬"RT @edisonbedoya: Ejemplo reina.Lo que le cuesta a la nacion @AlvaroUribeVelYa sabemos de donde nace la pobreza de este pais.Es justifi.."¬" @edisonbedoya"¬160
"PETRO"¬"RT @Barreneche1948: Han visto como los mamertos y Petro se han estado burlando del error ortografico de una senadora? Pues ese mismo error.."¬" @Barreneche1948"¬158
"PETRO"¬"RT @AlarconUbaldo16: No hay que dejar pasar por alto este trino de petronero que despues que lo hizo lo borro, seguidor numero 1 de Hugo Ch.."¬" @AlarconUbaldo16"¬140
"PETRO"¬"RT @HOLLMANMORRIS: Hoy hable con @petrogustavo sobre Bogota, la coalicion alternativa pasa por el metro subterraneo, por el respeto al agua.."¬" @HOLLMANMORRIS"¬132
"PETRO"¬"RT @HOLLMANMORRIS: Los que no dejan avanzar al pais, son los que tramitan y hacen obras sin estudios. Se roban la plata, se caen las obra.."¬" @HOLLMANMORRIS"¬132
"PETRO"¬"RT @Heryrevi: El gobierno cree que el salario minimo de BS  40 mil es un realero. No alcanza ni para comprar 1 kl de queso. No se explica p.."¬" @Heryrevi"¬132
"PETRO"¬"RT @lbertoortiz: En Puerto Wilches Santander los ninos de esta escuela reciben clases con el agua hasta las rodillas ? donde la vicepreside.."¬" @lbertoortiz"¬130
"PETRO"¬"RT @rodrigoaguaclar: Dos musicales: 1. Debido a las declaraciones de Petro sobre la cana, Guayacan cambiara el coro "" si huele cana, tabac.."¬" @rodrigoaguaclar"¬125
"PETRO"¬"RT @rodrigoaguaclar: Duque es un Leon que se esta batiendo entre hienas petroneras, han salido excelentes proyectos del legislativo y los i.."¬" @rodrigoaguaclar"¬119
"PETRO"¬"RT @Dorisvalbuenaru: DESGRACIADO D @petrogustavo ERES LA MISERIA Q HUELE MALDITO GENOCIDIA ..LA BOLSA QUE??.. https://t.co/X6K8BOAhQG"¬" @Dorisvalbuenaru"¬115
"PETRO"¬"RT @Jorgejrmll: No puedo dejar pasar un dia sin recordarle a @petrogustavo de esta platica que recibio. Falta un dia para que comparezca an.."¬" @Jorgejrmll"¬115
