"LLAVE_BUSQUEDA"¬"TWEET"¬"USUARIO"¬"FECHA"¬"LUGAR"¬"COORDENADAS"¬"GEO"
"PETRO"¬"@Sinmermelada2 Primero le achacaron esta actriz porno a Petro. Ahora le hicieron el montaje a Santos. De aqui a man.. https://t.co/vW4dXKTj09"¬"JLAlvarezMD"¬13/06/19 10:36:11,815588000 AM¬""¬""¬""
"PETRO"¬"@Comunicatrina Si,  pero entre esto y Petro, me quedo con Duque."¬"JairoRRoaS"¬13/06/19 10:36:12,180056000 AM¬""¬""¬""
"PETRO"¬"Petroleo cae 23% en solo 7 semanas https://t.co/Wbk6VPMIS7"¬"luis_farias_v"¬13/06/19 10:39:36,585517000 AM¬""¬""¬""
"PETRO"¬"@petrogustavo El mitomano alcalde de Bogota"¬"JuliofredySilva"¬13/06/19 10:39:38,511351000 AM¬""¬""¬""
"PETRO"¬"@YolandaRuizCe @EnriquePenalosa @petrogustavo Se puede ser civilizado."¬"mcpomare"¬13/06/19 10:43:46,001893000 AM¬""¬""¬""
"PETRO"¬"@petrogustavo @EnriquePenalosa | Si de verdad les interesa El Progreso de la ciudad, la sociedad y por ende el Pais.. https://t.co/VimlkO33px"¬"KAKYNEIRA"¬13/06/19 10:43:50,195887000 AM¬""¬""¬""
"PETRO"¬"!Vaya, baya, valla!: Entre la Cueva de Rolando,  la Bodega de Petro y la Ratonera de @RevistaSemana no hay ninguna.. https://t.co/tjcqVXs28X"¬"milous3646"¬13/06/19 10:49:00,509135000 AM¬""¬""¬""
"PETRO"¬"@petrogustavo Buena, perro."¬"MarmotaClub"¬13/06/19 10:49:00,664716000 AM¬""¬""¬""
"PETRO"¬"@ElRepublicano9 @petrogustavo Se lo indignan por la droga y apoyan al Narcoparamilitar del Uberrimo.."¬"alejomoreno1972"¬13/06/19 10:36:14,037503000 AM¬""¬""¬""
"PETRO"¬"@fpetrocelli VAMOS  Petro  Vamos VINOTINTO"¬"Rodolfo24m"¬13/06/19 10:36:24,795188000 AM¬""¬""¬""
"PETRO"¬"@petrogustavo Tiene razon , nadie tiene que tiene que recibir malos tratosPobre: Jose Raquel Mercado"¬"mandario007"¬13/06/19 10:39:40,664451000 AM¬""¬""¬""
"PETRO"¬"@JEANPAULRUIZ @AlvaroUribeVel Para empezar, es EXPRESIDENTE, las cosas como son. Ahora, una constituyente fue propu.. https://t.co/St2qlwr7gc"¬"JeffFajardo93"¬13/06/19 10:39:54,144899000 AM¬""¬""¬""
"PETRO"¬"@PizarroMariaJo @ColombiaHumana_ @MovimientoMAIS @CentroMemoriaH @MMaldonadoC @SaraTufanoZ @petrogustavo Ya fueron.. https://t.co/P4jDhsJoRR"¬"Martinpz02"¬13/06/19 11:07:19,908954000 AM¬""¬""¬""
"PETRO"¬"@petrogustavo Recuerdo el caso de aquel nino enfermo de cancer que suplicaba ver a su padre secuestrado por las far.. https://t.co/QNzCWBRITR"¬"zenky1834"¬13/06/19 10:43:59,626530000 AM¬""¬""¬""
"PETRO"¬"@cardenasjorgee @petrogustavo Ahora Petro dira que no lo hizo porque no queria ""alimentar"" el consumismo y el consu.. https://t.co/64klhzV9UD"¬"danielitob"¬13/06/19 10:49:07,222976000 AM¬"Bogot¬, D.C."¬"[[[-74.483289, 3.717432], [-74.483289, 4.807135], [-74.004053, 4.807135], [-74.004053, 3.717432]]]"¬"Polygon"
"PETRO"¬"@elespectador @petrogustavo Y el espectador sigue atacando a las fuerzas militares ?"¬"eltigerage"¬13/06/19 10:36:37,621881000 AM¬""¬""¬""
"PETRO"¬"@JoseCuelloB este es el piromano que tiene la tusa con petro. ..Petardo estupido sale con majaderias de abejas e.. https://t.co/a8wxGxud7K"¬"ErichHartman5"¬13/06/19 10:36:38,510411000 AM¬""¬""¬""
"PETRO"¬"@HenryAl57260803 @danielpacheco @EnriquePenalosa @petrogustavo Como la gano Petro?"¬"Felipe_M1991"¬13/06/19 10:40:11,606525000 AM¬""¬""¬""
"PETRO"¬"Subida del PETRO elevara el sueldo minimo a 155.00 https://t.co/RnHdsvPtyx"¬"Daily24Today"¬13/06/19 10:40:14,145672000 AM¬""¬""¬""
"PETRO"¬"@carmainz9 @Wilsonpulido89 @MiguelParraC @petrogustavo La misma que garantiza que es 98% solo reciba ibupofren y la.. https://t.co/1KT1PDdxx6"¬"alejomoreno1972"¬13/06/19 10:44:00,623045000 AM¬""¬""¬""
"PETRO"¬"@lbertoortiz @mluciaramirez @petrogustavo @AngelicaLozanoC Grave mal asi estamos"¬"Yerlincordoba7"¬13/06/19 10:44:04,654626000 AM¬""¬""¬""
"PETRO"¬"El salario minimo no esta actualizado. Deberia ser de BS 168 mil. Este equivale a medio petro que es $ 30 multiplic.. https://t.co/gEAmFAMdYi"¬"Heryrevi"¬13/06/19 10:49:23,283803000 AM¬"Venezuela"¬"[[[-73.354073, 0.648837], [-73.354073, 12.196802], [-59.80378, 12.196802], [-59.80378, 0.648837]]]"¬"Polygon"
"PETRO"¬"@myriam_amparo56 @ClaudiaLopez Esta buscando los votos de petro pero ni asi sera alcalde de bogota la chimoltrufia lopez"¬"almoralez71"¬13/06/19 10:49:25,556302000 AM¬""¬""¬""
"PETRO"¬"Esta bien. Estoy muy de acuerdo con ese tipo de trato pero hay que aclarar algo a estos dos senores: hablan como si.. https://t.co/ef9uG7yDl1"¬"JoseRaf05723037"¬13/06/19 11:08:48,722263000 AM¬""¬""¬""
"PETRO"¬"@AndySant6 @petrogustavo Jajajaj argumentacion tipica de zombie petrista, con una supuesta superioridad intelectual.. https://t.co/jiIMfG0zaZ"¬"QLine_Lab"¬13/06/19 10:36:45,326729000 AM¬""¬""¬""
"PETRO"¬"@jmdavidalejo Petro no tiene nada que ver y tampoco creo que sean uribistas pero definitiamente quisieron tener un.. https://t.co/8jmZDFeiTN"¬"HctorCamargo"¬13/06/19 10:40:18,264190000 AM¬""¬""¬""
"PETRO"¬"@petrogustavo No se le haga raro que este tipo de noticias sean provenientes de algun URIBISTA, que lo unico que sa.. https://t.co/bISS1jmfWU"¬"DiegoFe33662107"¬13/06/19 10:40:25,871694000 AM¬""¬""¬""
"PETRO"¬"@YolandaRuizCe @EnriquePenalosa @petrogustavo Asi deberia ser de todos los politicos"¬"YAHIRVEG"¬13/06/19 10:44:35,794436000 AM¬""¬""¬""
"PETRO"¬"@petrogustavo Recuerdo a los ninos y mujeres secuestrados torturados y violados por terroristas del m19 tambien los.. https://t.co/W5smIwjxvy"¬"zenky1834"¬13/06/19 10:44:46,637693000 AM¬""¬""¬""
